3.7565,-1.713
-3.2162,-1.5014
1.2894,-2.4366
-1.1793,-1.1188
-0.86443,-4.1669
0.86417,0.94344
-2.233,-4.31
2.2171,2.5387
4.1369,-5.2245
5.1324,1.1769
